PID,FearRatingAudio,ExpFearConvert,UniqueEvent,AvgHR,HRzScore,Description,Emotions,CodedEmotions,EmotionTypeLimited,EmotionType,EmoTypeCodedNegative,EmotionExtent,RegulationExtent,FearType,FearType
1357,3,4,306,104.63,0.748239418,walked into a large opening in the prison where fog was about waist high and lasers were shining through it. We touched the fog because it looked so much like green water. There were actors on stilts that tried to scare us.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,3,4,307,,,"when we entered the last house it was pitch black with a few strobe lights. There was loud EDM music playing and everyone was squished in by the gates. I don't even remember actors, just the music.",Overwhelmed,9,Negative,Negative,Negative,4,1,,
1357,3,4,307,,,"when we entered the last house it was pitch black with a few strobe lights. There was loud EDM music playing and everyone was squished in by the gates. I don't even remember actors, just the music.",Other-Confused,15,Negative,Negative,,5,1,,
1357,3,4,307,,,"when we entered the last house it was pitch black with a few strobe lights. There was loud EDM music playing and everyone was squished in by the gates. I don't even remember actors, just the music.",Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,3,4,308,104.63,0.748239418,when we entered a cell block styled room in the beginning there was a woman in a cage pounding on it and screaming. She also reached out to grab people occasionally.,Alert/Attentive,2,Positive,Positive,,7,1,,
1357,3,4,308,104.63,0.748239418,when we entered a cell block styled room in the beginning there was a woman in a cage pounding on it and screaming. She also reached out to grab people occasionally.,Irritable/Annoyed,7,Negative,Negative,Negative,4,1,,
1357,3,4,308,104.63,0.748239418,when we entered a cell block styled room in the beginning there was a woman in a cage pounding on it and screaming. She also reached out to grab people occasionally.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,2,2.5,309,101.42,0.32352873,in the yard a woman on a bungee jump jumped down at us to scare us. She was hidden by the height of her jumping podium.,Alert/Attentive,2,Positive,Positive,,7,1,,
1357,2,2.5,309,101.42,0.32352873,in the yard a woman on a bungee jump jumped down at us to scare us. She was hidden by the height of her jumping podium.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1357,2,2.5,309,101.42,0.32352873,in the yard a woman on a bungee jump jumped down at us to scare us. She was hidden by the height of her jumping podium.,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1357,2,2.5,309,101.42,0.32352873,in the yard a woman on a bungee jump jumped down at us to scare us. She was hidden by the height of her jumping podium.,Shocked/Surprised,11,Negative,Negative,Negative,6,1,,
1357,2,2.5,309,101.42,0.32352873,in the yard a woman on a bungee jump jumped down at us to scare us. She was hidden by the height of her jumping podium.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,2,2.5,310,98.13,-0.111766647,after walking through some of the 4D house we got to go into a spinning tunnel. It was really colorful and very disorienting. ,Alert/Attentive,2,Positive,Positive,,7,1,,
1357,2,2.5,310,98.13,-0.111766647,after walking through some of the 4D house we got to go into a spinning tunnel. It was really colorful and very disorienting. ,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1357,2,2.5,310,98.13,-0.111766647,after walking through some of the 4D house we got to go into a spinning tunnel. It was really colorful and very disorienting. ,Excited/Enthused,3,Positive,Positive,Positive,7,1,,
1357,2,2.5,310,98.13,-0.111766647,after walking through some of the 4D house we got to go into a spinning tunnel. It was really colorful and very disorienting. ,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,2,2.5,311,98.13,-0.111766647,During the 4D house there were people in the dark polka dot room wearing black morph suits with the same design as the wall. They would reach out towards your face to try to scare you.,Alert/Attentive,2,Positive,Positive,,5,1,,
1357,2,2.5,311,98.13,-0.111766647,During the 4D house there were people in the dark polka dot room wearing black morph suits with the same design as the wall. They would reach out towards your face to try to scare you.,Amused/Interested,1,Positive,Positive,Positive,6,1,,
1357,2,2.5,311,98.13,-0.111766647,During the 4D house there were people in the dark polka dot room wearing black morph suits with the same design as the wall. They would reach out towards your face to try to scare you.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1357,3,4,312,104.63,0.748239418,After first entering the attraction we went on a school bus. It was dark with strobe lights and there many fake dummies seated on the seats.,Alert/Attentive,2,Positive,Positive,,7,1,,
1357,3,4,312,104.63,0.748239418,After first entering the attraction we went on a school bus. It was dark with strobe lights and there many fake dummies seated on the seats.,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1357,3,4,312,104.63,0.748239418,After first entering the attraction we went on a school bus. It was dark with strobe lights and there many fake dummies seated on the seats.,Fearful/Afraid,5,Negative,Negative,Negative,5,1,,1
1357,2,2.5,313,101.45,0.327497989,I think when we walked into a shack in the yard there was a man with a chainsaw inside. ,Alert/Attentive,2,Positive,Positive,,7,1,,
1357,2,2.5,313,101.45,0.327497989,I think when we walked into a shack in the yard there was a man with a chainsaw inside. ,Amused/Interested,1,Positive,Positive,Positive,7,1,,
1357,2,2.5,313,101.45,0.327497989,I think when we walked into a shack in the yard there was a man with a chainsaw inside. ,Shocked/Surprised,11,Negative,Negative,Negative,6,1,,
1357,2,2.5,313,101.45,0.327497989,I think when we walked into a shack in the yard there was a man with a chainsaw inside. ,Fearful/Afraid,5,Negative,Negative,Negative,2,1,,1
1357,2,2.5,314,98.13,-0.111766647,Within the 4D maze there was a section with colorful walls and circus vibes with clowns walking around.,Amused/Interested,1,Positive,Positive,Positive,4,1,,
1357,2,2.5,314,98.13,-0.111766647,Within the 4D maze there was a section with colorful walls and circus vibes with clowns walking around.,Fearful/Afraid*,13,,Negative,Negative,1,1,,0
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Alert/Attentive,2,Positive,Positive,,4,1,,
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Upset/Distressed,14,Negative,Negative,Negative,5,4,,
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Nervous/Jittery,8,Negative,Negative,Negative,5,4,,
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Overwhelmed,9,Negative,Negative,Negative,3,2,,
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Panicked,10,Negative,Negative,Negative,4,3,,
1358,2,2.5,315,104.25,0.845022418,"I remember walking through a bus, with the lights flashing and all these dead bodies in the seat and being a little freaked out that one of the bodies would jump up and scream in my face, which would make me scream and look less cool in front of the other guys",Tense,12,Negative,Negative,Negative,4,3,,
